Company,Drug_Name,FDA_Scientific_Name,Date,Classification,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query
Biocon,Biosimilar Bevacizumab,Biosimilar Bevacizumab,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPZnU3V2lYbjU3eFNfTjBiWllrcHozUmNpekV5SkNCdmQtNEVqRHcxUmc0NnNCTl9UUllSejdrVjlBU25fLVliQ3dOX2RDbm9Td3dMcFMyTmNYMnRiRk4waEZDZFJGek9PZWRRZXR6NjRydWVWSTlYNjFOM3ZnZzgwVGJnQWN5MmppS2FtYWtBMThkZ3BjazljMDN4Tkk1WFFJZWIzc3BDSF9fcm9oa0ZaQmJhNjlRcy1sOXB1WlNzbGpoQ1RJZTB0QWkzYk9sRmh0aXhxZ0Y4Z3VJb05od0E?oc=5,0.5470454545454545,"Biocon Biologics gets US FDA approval for Biosimilar Bevacizumab, expanding oncology portfolio - BioSpectrum India","<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxPZnU3V2lYbjU3eFNfTjBiWllrcHozUmNpekV5SkNCdmQtNEVqRHcxUmc0NnNCTl9UUllSejdrVjlBU25fLVliQ3dOX2RDbm9Td3dMcFMyTmNYMnRiRk4waEZDZFJGek9PZWRRZXR6NjRydWVWSTlYNjFOM3ZnZzgwVGJnQWN5MmppS2FtYWtBMThkZ3BjazljMDN4Tkk1WFFJZWIzc3BDSF9fcm9oa0ZaQmJhNjlRcy1sOXB1WlNzbGpoQ1RJZTB0QWkzYk9sRmh0aXhxZ0Y4Z3VJb05od0E?oc=5"" target=""_blank"">Biocon Biologics gets US FDA approval for Biosimilar Bevacizumab, expanding oncology portfolio</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BioSpectrum India</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biosimilar Bevacizumab,Biosimilar Bevacizumab,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOczFIemVhMFg4bFNuUVZVb2pFb1FpZ1U2N0xzOE90bXhhOWdIYzFpZDNhUWVrZ2p2QU9WdUJ2czRxTjhpTFJDUGcxWmtRS3pTdVgzbzNWSzE0azc0OW9EejUwRWtFWURMTjU0elhKek1iX1hCX3ZzVHotd0pUV2FXckh4TGpTY2MwamxsMTRFYzdWaGwwMzc3WFdPXy1oVjJxSW9FNHAzSkvSAa4BQVVfeXFMUEhYYklLRFBhRW9sMmNrdDhQVnJkc0Jnc01SQ0VfRWMtR01aZENKOUJ0UkZyXzJOcEo4MkswVHZsdEQzMmljTlZJQkVSVFkwMWtvVm5vUmpTMUdrUFR3a21SVEZBZU9GdTVQcGZMZFJIU0NuSEREdVItc0NlM3lNU2NWY2s2MTdJYW9lUlB3LWJCY1ZRLVg0bk9feUdCMkhUdmcxVmQ0Q0licGM3UTJn?oc=5,0.5470454545454545,"Biocon Biologics secures US FDA approval for Biosimilar Bevacizumab, JOBEVNE - Express Pharma","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOczFIemVhMFg4bFNuUVZVb2pFb1FpZ1U2N0xzOE90bXhhOWdIYzFpZDNhUWVrZ2p2QU9WdUJ2czRxTjhpTFJDUGcxWmtRS3pTdVgzbzNWSzE0azc0OW9EejUwRWtFWURMTjU0elhKek1iX1hCX3ZzVHotd0pUV2FXckh4TGpTY2MwamxsMTRFYzdWaGwwMzc3WFdPXy1oVjJxSW9FNHAzSkvSAa4BQVVfeXFMUEhYYklLRFBhRW9sMmNrdDhQVnJkc0Jnc01SQ0VfRWMtR01aZENKOUJ0UkZyXzJOcEo4MkswVHZsdEQzMmljTlZJQkVSVFkwMWtvVm5vUmpTMUdrUFR3a21SVEZBZU9GdTVQcGZMZFJIU0NuSEREdVItc0NlM3lNU2NWY2s2MTdJYW9lUlB3LWJCY1ZRLVg0bk9feUdCMkhUdmcxVmQ0Q0licGM3UTJn?oc=5"" target=""_blank"">Biocon Biologics secures US FDA approval for Biosimilar Bevacizumab, JOBEVNE</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Express Pharma</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Subsidiary Secures Usfda,Subsidiary Secures Usfda,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMifEFVX3lxTE1qRm9JTEVkcm4tQkxoWGdhSTIwY2JhQmZqZFU1NEhFeUdXSjQ3NGhTQ0JzeEM4cG5zTnE0aEVpTjFnRjV5eTJFSHlsTFhqNnVoZV9ORlA4VVVyUU11cWtSeEZqZjJ4dTNqUUtPT2swTkZvOTVZbXRYcnZtLXI?oc=5,0.5470454545454545,Biocon Subsidiary Secures USFDA Approval - Equitypandit,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE1qRm9JTEVkcm4tQkxoWGdhSTIwY2JhQmZqZFU1NEhFeUdXSjQ3NGhTQ0JzeEM4cG5zTnE0aEVpTjFnRjV5eTJFSHlsTFhqNnVoZV9ORlA4VVVyUU11cWtSeEZqZjJ4dTNqUUtPT2swTkZvOTVZbXRYcnZtLXI?oc=5"" target=""_blank"">Biocon Subsidiary Secures USFDA Approval</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Equitypandit</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne To Treat,Jobevne To Treat,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMilwFBVV95cUxOVHA3WFp6THIzMHYwOVd6SGtZZ0ItbEJSeDZraE9IVDJFWElCeWI5SEE5RW4yV3RrOVZwWE1YV1RRMkhTSVJTNDNyeTJSYWxSWXNNNmdacm1BOFlJZ2RKLXEtN04yN3lMMkFxY0lvOXFoZWZuWUpEaVFvMkdJZWVObXhLT19VaXRxZ3AxNWNDVXdYNjhJeXhB?oc=5,0.5470454545454545,Biocon Biologics bags US FDA approval for Jobevne to treat cancer - IndiaMedToday,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOVHA3WFp6THIzMHYwOVd6SGtZZ0ItbEJSeDZraE9IVDJFWElCeWI5SEE5RW4yV3RrOVZwWE1YV1RRMkhTSVJTNDNyeTJSYWxSWXNNNmdacm1BOFlJZ2RKLXEtN04yN3lMMkFxY0lvOXFoZWZuWUpEaVFvMkdJZWVObXhLT19VaXRxZ3AxNWNDVXdYNjhJeXhB?oc=5"" target=""_blank"">Biocon Biologics bags US FDA approval for Jobevne to treat cancer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IndiaMedToday</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne,Jobevne,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQNFI4S2hLZTEtTHdLd0Q2U0p3Njhlc01iLU9FOVNLNUh1THBiUURXYWZqdHNOc25iZnVRYUdmQm9nc2FUTXZucm9QSzlFeDNFa000di0zLXBMUGNGMlNpWjZpclhNWHM4NzFhU1c4dUUzbkJ4Z1QzVVBORU1ZNGp4VWZ3QkplZ0tzQmZ6bUJkcEFYNWgwSGRGRkRMRVBveFU5Wk9nVzVwWk9RWjVfTjlmUTRYVVpSd1FtZDBPWDhtdGJyWDlHVFViUEV1WGtEWDNISlBz0gHYAUFVX3lxTE13TWNNLU9GMlY2V18zRW9mTGo0QnF1T0UwUDltUVFXMEJFNE8tYWppTGEyUEwwdmRDdVNFSjlCME5JN21rakQwSDhFV1lCTzVHYzlsQ0RoMDVLeW9GMWdzaTdOQU9FeTBvSjU0SDFENThSQ0V5TU5yNE00eHQwRzlEWERnODdpT0RQam9SQVA4bnA2NnNoaWRNdFA0SFk5T3p3dG1DNVU4SV9jUUZkSlhSSUhXWWl1VWVaUlpwMGNlMGs0OHVRZ3VNTVgzNmtfZW9zYUpSZUItZA?oc=5,0.5470454545454545,Pharma stock in focus: Biocon arm announces USFDA approval for Jobevne - Business Today,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxQNFI4S2hLZTEtTHdLd0Q2U0p3Njhlc01iLU9FOVNLNUh1THBiUURXYWZqdHNOc25iZnVRYUdmQm9nc2FUTXZucm9QSzlFeDNFa000di0zLXBMUGNGMlNpWjZpclhNWHM4NzFhU1c4dUUzbkJ4Z1QzVVBORU1ZNGp4VWZ3QkplZ0tzQmZ6bUJkcEFYNWgwSGRGRkRMRVBveFU5Wk9nVzVwWk9RWjVfTjlmUTRYVVpSd1FtZDBPWDhtdGJyWDlHVFViUEV1WGtEWDNISlBz0gHYAUFVX3lxTE13TWNNLU9GMlY2V18zRW9mTGo0QnF1T0UwUDltUVFXMEJFNE8tYWppTGEyUEwwdmRDdVNFSjlCME5JN21rakQwSDhFV1lCTzVHYzlsQ0RoMDVLeW9GMWdzaTdOQU9FeTBvSjU0SDFENThSQ0V5TU5yNE00eHQwRzlEWERnODdpT0RQam9SQVA4bnA2NnNoaWRNdFA0SFk5T3p3dG1DNVU4SV9jUUZkSlhSSUhXWWl1VWVaUlpwMGNlMGs0OHVRZ3VNTVgzNmtfZW9zYUpSZUItZA?oc=5"" target=""_blank"">Pharma stock in focus: Biocon arm announces USFDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Today</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2025-04-10,Good,-0.05,0.045454545454545456,https://news.google.com/rss/articles/CBMimgFBVV95cUxOLXg5SmhvUG5XNFdIOUhnbUZIaEgzSnZjR01VRlhRTzVrQnBNX2NpakRSZ2lLejRPWm1WaUM0TEhTTFh0Z0xSVEUtVnMxOTJZVWNhTVM0cExOM0ltUktxTGtBam9VX3A1V1lLdzVXRDlHU3BGSjl6dlozTEplUjRFTkNyVGY5X3V5Y0laRHA5TXljbGlfSHRiWmdB?oc=5,0.5320454545454545,FDA Approves Biocon Biologics' Bevacizumab Biosimilar - Center for Biosimilars,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOLXg5SmhvUG5XNFdIOUhnbUZIaEgzSnZjR01VRlhRTzVrQnBNX2NpakRSZ2lLejRPWm1WaUM0TEhTTFh0Z0xSVEUtVnMxOTJZVWNhTVM0cExOM0ltUktxTGtBam9VX3A1V1lLdzVXRDlHU3BGSjl6dlozTEplUjRFTkNyVGY5X3V5Y0laRHA5TXljbGlfSHRiWmdB?oc=5"" target=""_blank"">FDA Approves Biocon Biologics' Bevacizumab Biosimilar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon,Biocon,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMikgFBVV95cUxOMHFSOXp6VmFjWTRHYV9uai1FV1FVcHB6dHgxT25ZWVBVem55cUtYMmRRa19pUEhjQUNNeUw2aE9qaDJtLVlkMWdRaUU1d1FEbm9IbWp5NHdkUndJZm44Nnlja0hfd0VFT1c0WVdLOExtaU5PYlJjWnZsM2c4dDN3YkxhVzNvUkM3a0R0cEVmaDJidw?oc=5,0.5320454545454545,FDA Approves Biocon’s Avastin Biosimilar - Managed Healthcare Executive,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxOMHFSOXp6VmFjWTRHYV9uai1FV1FVcHB6dHgxT25ZWVBVem55cUtYMmRRa19pUEhjQUNNeUw2aE9qaDJtLVlkMWdRaUU1d1FEbm9IbWp5NHdkUndJZm44Nnlja0hfd0VFT1c0WVdLOExtaU5PYlJjWnZsM2c4dDN3YkxhVzNvUkM3a0R0cEVmaDJidw?oc=5"" target=""_blank"">FDA Approves Biocon’s Avastin Biosimilar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Managed Healthcare Executive</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOd1J0QVYtQXFRU0lwanQ0dTAwVEViaHRFWGdEeGxVVFlyNHBiX0FKMWVjSjNjcWVscTVSY1lsbHFyWW9iTVF0eWtIUzNSN0pKY2tEUktUM3ZZVEhKeVJxaWVlQUZ5LUR6RE5pdWc5UExRek45ck5VdU9ta2NvdzNrakdPQ0FiaWVaczNlRHBab1ptaGRodUZwdFRBOEY0VjNPUVdhN2tibDlYSWpuMFgtSDNPblNtR0MzRFg0aXNqLUhzTVgydXl2V1lxS2YyelAxTkdQbm0wVUlCZkNIaFhCRjBCYjhFZXlrN3dKMnVrUEw?oc=5,0.5320454545454545,"Biocon Says U.S. FDA Approves Biocon Biologics's Bevacizumab Biosimilar, Jobevne - MarketScreener","<a href=""https://news.google.com/rss/articles/CBMi8AFBVV95cUxOd1J0QVYtQXFRU0lwanQ0dTAwVEViaHRFWGdEeGxVVFlyNHBiX0FKMWVjSjNjcWVscTVSY1lsbHFyWW9iTVF0eWtIUzNSN0pKY2tEUktUM3ZZVEhKeVJxaWVlQUZ5LUR6RE5pdWc5UExRek45ck5VdU9ta2NvdzNrakdPQ0FiaWVaczNlRHBab1ptaGRodUZwdFRBOEY0VjNPUVdhN2tibDlYSWpuMFgtSDNPblNtR0MzRFg0aXNqLUhzTVgydXl2V1lxS2YyelAxTkdQbm0wVUlCZkNIaFhCRjBCYjhFZXlrN3dKMnVrUEw?oc=5"" target=""_blank"">Biocon Says U.S. FDA Approves Biocon Biologics's Bevacizumab Biosimilar, Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketScreener</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Avastin Biosimilar Jobevne,Avastin Biosimilar Jobevne,2025-04-11,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMipAFBVV95cUxQeEgyZ2lqMlh1YUNDMUZ6ZlJKdTBLdGliRXZIT3RyRHRpYTdXLU5EUXNURTl1WThRM3B1Q3EyZ2paU2NIeFl6Y1FZWDB5SXlxaS14a0V4eEdTZjBfU0dfUHpKbjAzZEZEVkhYQVBrbWpNOW1ZclNKMkk0OTB1S1VrbUVKMkJ0N056MWJrY0dsM0Nmd0FDQ2kwcTFrUGszUkVULTEzbA?oc=5,0.5722022231425704,Biocon Biologics secures FDA approval for Avastin biosimilar Jobevne - World Pharmaceutical Frontiers,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQeEgyZ2lqMlh1YUNDMUZ6ZlJKdTBLdGliRXZIT3RyRHRpYTdXLU5EUXNURTl1WThRM3B1Q3EyZ2paU2NIeFl6Y1FZWDB5SXlxaS14a0V4eEdTZjBfU0dfUHpKbjAzZEZEVkhYQVBrbWpNOW1ZclNKMkk0OTB1S1VrbUVKMkJ0N056MWJrY0dsM0Nmd0FDQ2kwcTFrUGszUkVULTEzbA?oc=5"" target=""_blank"">Biocon Biologics secures FDA approval for Avastin biosimilar Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Pharmaceutical Frontiers</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biologics Secures Fda,Biologics Secures Fda,2025-04-11,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMm1oUGhLUDRMd2V4LXlEUFpfTHdPdVZhdjJnZVVWYUJ5a084bDUyZUJzMDNJNUVoNFZJNk1PaHc5dWlWeEtGcTFNQzlpcmhXMllReUxlaVN4amZEY2g4X1dhYy0tX2Y4MEdlVDBEMktHWmxHeS1NbnJoR3M1QzRvSHdfZGF2U1RraEZqRS1KTGlQUWVvSjkyYUhIalFMMV9xX3BnSGRKSkR3LWxlOE9ZRmJobFFRYXRZTnNuSk13RXFPN1E0dE5BcnRZbEwwaDVSNFVUTzlod9IB3gFBVV95cUxQWXAxR2NaYWQ4Q0dtU2ZZYmxmYVRpa1pzWHIzbW9LVnpFUHlhcS0ycmtBY0xnTnFiNzJvd05CNFRRTHdNVzZIV0tfS09lQ1Q2UURMVGVCUjNBZzhzeEpvcVBVY1RpUHd0cXdTRW0ycjN5NnhxSXZWbmVpV3RSR3VZU1dWSG9iZW92VkhBUFh5enI0M19pdDlycEFTbHVmMkNTQVNHMjFHZHBEMDhzM3pvQmRDZU44SFdGVTBFSE44ZWEyeUlldUZMS3VUSG1XRTNrWjNkU1U1WGpxNEMyeXc?oc=5,0.5722022231425704,Biocon Biologics secures FDA approval for cancer drug Jobevne - BusinessLine,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMm1oUGhLUDRMd2V4LXlEUFpfTHdPdVZhdjJnZVVWYUJ5a084bDUyZUJzMDNJNUVoNFZJNk1PaHc5dWlWeEtGcTFNQzlpcmhXMllReUxlaVN4amZEY2g4X1dhYy0tX2Y4MEdlVDBEMktHWmxHeS1NbnJoR3M1QzRvSHdfZGF2U1RraEZqRS1KTGlQUWVvSjkyYUhIalFMMV9xX3BnSGRKSkR3LWxlOE9ZRmJobFFRYXRZTnNuSk13RXFPN1E0dE5BcnRZbEwwaDVSNFVUTzlod9IB3gFBVV95cUxQWXAxR2NaYWQ4Q0dtU2ZZYmxmYVRpa1pzWHIzbW9LVnpFUHlhcS0ycmtBY0xnTnFiNzJvd05CNFRRTHdNVzZIV0tfS09lQ1Q2UURMVGVCUjNBZzhzeEpvcVBVY1RpUHd0cXdTRW0ycjN5NnhxSXZWbmVpV3RSR3VZU1dWSG9iZW92VkhBUFh5enI0M19pdDlycEFTbHVmMkNTQVNHMjFHZHBEMDhzM3pvQmRDZU44SFdGVTBFSE44ZWEyeUlldUZMS3VUSG1XRTNrWjNkU1U1WGpxNEMyeXc?oc=5"" target=""_blank"">Biocon Biologics secures FDA approval for cancer drug Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessLine</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Arm Secures Usfda,Arm Secures Usfda,2025-04-11,Good,0.03333333333333333,0.045454545454545456,https://news.google.com/rss/articles/CBMi-AFBVV95cUxQTnJFODM5dTc5QTljSWlWY0VfcTRaQ2x3OUpYRFdFNnNLZXNYQUQySXNLbjdPU1lNZktpSU1PWkFvU2ZiN0hSSjV3T2tRZWZIdGhTT0V4MjNpeXdxcl9icERxcHh3d0hPU2RmaTlJUm9YQlBlaExDQUhndm1JdmF0M0Y3RUItUGhrMDBnYXd4blFfQVV1T3BvVnl0X3p4TU5Fd1JwQWJ1WndZVFZYUzJLZ0pBc3RJV1VFV20xZy1Sc1FrZVRSODI1MEJwSHl1ZnVwLVJHVFdva0d2WjdRN2xOdEppcVU3NHpYc1RvVHYwMjZ2X2dEVVhaWNIB_gFBVV95cUxNanRkWDhvVDZ0Znk3aFdsYVdKbnc5SDNwWDBFaThURGdKU3NLM1k2UUxaNUhxQ3N1RURVellYNkVxNEdIZ3NtalhwMHV3M2s0Q3JIakdwNTk2OFFFQzY5SG9Dek5IWFdTdktwZDBHdk1GTHNXWHZFMzNPaXJNTHVuUDFFTXFNUUhrcVZHUXVBUzZIUmgtaF9HMU5UNUpxbmxpTmJlYWJRdlpxb0EwSkpNMWFDR0tlQk5yMjl4aTcyektuY2ZPTUVwd29tYzQ4YVV0dElhWmRJLTFla2p5VVk2ZVpzd0VEb3hCYkRLQ3djVjVBVEdSXzVhaEkzX3FOZw?oc=5,0.5722022231425704,Biocon arm secures USFDA approval for Everolimus Tablets for prophylaxis of organ rejection in adult... - Medical Dialogues,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxQTnJFODM5dTc5QTljSWlWY0VfcTRaQ2x3OUpYRFdFNnNLZXNYQUQySXNLbjdPU1lNZktpSU1PWkFvU2ZiN0hSSjV3T2tRZWZIdGhTT0V4MjNpeXdxcl9icERxcHh3d0hPU2RmaTlJUm9YQlBlaExDQUhndm1JdmF0M0Y3RUItUGhrMDBnYXd4blFfQVV1T3BvVnl0X3p4TU5Fd1JwQWJ1WndZVFZYUzJLZ0pBc3RJV1VFV20xZy1Sc1FrZVRSODI1MEJwSHl1ZnVwLVJHVFdva0d2WjdRN2xOdEppcVU3NHpYc1RvVHYwMjZ2X2dEVVhaWNIB_gFBVV95cUxNanRkWDhvVDZ0Znk3aFdsYVdKbnc5SDNwWDBFaThURGdKU3NLM1k2UUxaNUhxQ3N1RURVellYNkVxNEdIZ3NtalhwMHV3M2s0Q3JIakdwNTk2OFFFQzY5SG9Dek5IWFdTdktwZDBHdk1GTHNXWHZFMzNPaXJNTHVuUDFFTXFNUUhrcVZHUXVBUzZIUmgtaF9HMU5UNUpxbmxpTmJlYWJRdlpxb0EwSkpNMWFDR0tlQk5yMjl4aTcyektuY2ZPTUVwd29tYzQ4YVV0dElhWmRJLTFla2p5VVk2ZVpzd0VEb3hCYkRLQ3djVjVBVEdSXzVhaEkzX3FOZw?oc=5"" target=""_blank"">Biocon arm secures USFDA approval for Everolimus Tablets for prophylaxis of organ rejection in adult...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Medical Dialogues</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Footprint With Biosimilar,Footprint With Biosimilar,2025-04-11,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMingFBVV95cUxOR195WnVUMnhKeVg3Sk16NmFQbkY3cDU1QlE1eEUzV1dmdmtmRkRuNFAwRWptdFJuNG4xdFJrYU5JWWZTSm9vTzZfZHhkdWhIcjhSU1FDOWVwa0JXWnBPMGNNenlkWEhYaW1zZ1d4c0VkUUJkaUwyc3FFZnBzVjZBMGtsLWRydGw5ZkhMbFdFTFJleHVKTnFCdlViZXcxdw?oc=5,0.5722022231425704,"Biocon Shares in Focus, Strengthens US Oncology Footprint with Biosimilar Approval - Groww","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxOR195WnVUMnhKeVg3Sk16NmFQbkY3cDU1QlE1eEUzV1dmdmtmRkRuNFAwRWptdFJuNG4xdFJrYU5JWWZTSm9vTzZfZHhkdWhIcjhSU1FDOWVwa0JXWnBPMGNNenlkWEhYaW1zZ1d4c0VkUUJkaUwyc3FFZnBzVjZBMGtsLWRydGw5ZkhMbFdFTFJleHVKTnFCdlViZXcxdw?oc=5"" target=""_blank"">Biocon Shares in Focus, Strengthens US Oncology Footprint with Biosimilar Approval</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Groww</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2025-04-11,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiggFBVV95cUxPa1I1NEtvSzM5bTVveFF6dV9nNDNfUmdtMENDdTZMSUpMbnVCWV9qS2hoWnh3dlVPVXF1aWp1RXI4NjcwQWpkbzljcjduWlo0WE1SZHBIcHEtTnRkOHdFZlN2dnFkVFRWLTJwZVpmMGtlNUdkRTVIOEhfY3pnZ2d6aUhn?oc=5,0.5572022231425704,FDA approves Biocon Biologics’ bevacizumab biosimilar for cancer - Pharmaceutical Technology,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxPa1I1NEtvSzM5bTVveFF6dV9nNDNfUmdtMENDdTZMSUpMbnVCWV9qS2hoWnh3dlVPVXF1aWp1RXI4NjcwQWpkbzljcjduWlo0WE1SZHBIcHEtTnRkOHdFZlN2dnFkVFRWLTJwZVpmMGtlNUdkRTVIOEhfY3pnZ2d6aUhn?oc=5"" target=""_blank"">FDA approves Biocon Biologics’ bevacizumab biosimilar for cancer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pharmaceutical Technology</font>",Google News Enhanced,"""Biocon"" FDA approval"
Sun Pharma,Next Generation Blu,Next Generation Blu,2025-05-16,Good,0.1142857142857143,0.045454545454545456,https://news.google.com/rss/articles/CBMijAJBVV95cUxPcVVUWHJCdDJFVEdPU2pWbi1iY1d4bUxXTFNhNGcybXEwRWZLY0NaTTJRTUl1NkFTOHhERUIzNlRnSjE5LXRvUEhvaDNJTXF4UEkzUkdydXdWenNEazRNWkNTcDJ4alVycnJ0dGV3WENSS0hLX0x4UmU1SkJEbXJRUmowODNYU2lkbHloYmRCdWJQaW5PZG1XMENXUWJQdWtsTkdkZDFwUjhNZ1pRRlowbXdwNENKbDJXcE9FNTZjUnNwMkxHQ3VTR2ZkQkp6RjdZQnczaF9BbTQwVnpEcWJ0N2hUeG5teWVUV1JBdGg5UTRfcmtPY1dOX01jaWtjaDRrVFN5cjR6bmhPUi1O?oc=5,0.5356314019693516,Sun Pharma Announces FDA Approval of Next Generation BLU-U® Blue Light Photodynamic Therapy Illuminator for Actinic Keratosis - PR Newswire,"<a href=""https://news.google.com/rss/articles/CBMijAJBVV95cUxPcVVUWHJCdDJFVEdPU2pWbi1iY1d4bUxXTFNhNGcybXEwRWZLY0NaTTJRTUl1NkFTOHhERUIzNlRnSjE5LXRvUEhvaDNJTXF4UEkzUkdydXdWenNEazRNWkNTcDJ4alVycnJ0dGV3WENSS0hLX0x4UmU1SkJEbXJRUmowODNYU2lkbHloYmRCdWJQaW5PZG1XMENXUWJQdWtsTkdkZDFwUjhNZ1pRRlowbXdwNENKbDJXcE9FNTZjUnNwMkxHQ3VTR2ZkQkp6RjdZQnczaF9BbTQwVnpEcWJ0N2hUeG5teWVUV1JBdGg5UTRfcmtPY1dOX01jaWtjaDRrVFN5cjR6bmhPUi1O?oc=5"" target=""_blank"">Sun Pharma Announces FDA Approval of Next Generation BLU-U® Blue Light Photodynamic Therapy Illuminator for Actinic Keratosis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
